,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
1087,HVIP,4B9KDLA11H2038154,"University of California, San Francisco",2017-11-08 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Bay Area,San Francisco,No,"1625 Owens Street San Francisco, CA 94143",37.7682654,-122.3938649
1088,HVIP,4B9KDLA1XH2038153,"University of California, San Francisco",2017-11-08 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Bay Area,San Francisco,No,"1625 Owens Street San Francisco, CA 94143",37.7682654,-122.3938649
1089,HVIP,4B9KSLA62J2038915,Sunline Transit Agency,2019-02-28 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",175000.0,South Coast,Riverside,Yes,"83-255 Highway 111 Indio, CA 92201",33.7146935,-116.2119115
1090,HVIP,4B9KSLA64J2038916,Sunline Transit Agency,2019-02-28 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"83-255 Highway 111 Indio, CA 92201",33.7146935,-116.2119115
1091,HVIP,1Z9TA8EA7KR530017,Wyse Logistics Inc.,2019-11-10 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",175000.0,Bay Area,Alameda,Yes,"1301 24th Street Oakland, CA 94607",37.8179311,-122.2870408
1092,HVIP,1Z9TA8EA4KR530055,"Antonini Freight Express, Inc.",2019-11-01 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",145850.0,Feather River,Sutter,No,"1258 O'Banion Road Yuba City, CA 95993",39.02462,-121.633422
1093,HVIP,1Z9TA8EA3KR530077,FedEx Ground,2019-11-01 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"330 West Resource Drive Bloomington, CA 92316",34.0406264,-117.3755291
1094,HVIP,1FTRS4XM6KKB08745,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1095,HVIP,1FTRS4XMXKKB08733,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1096,HVIP,1F66F5KY7G0A02978,Anaheim Elementary School District,2019-06-14 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Orange,No,"1001 S. East Street Anaheim, CA 92805",33.822746,-117.8982189
1097,HVIP,1F66F5KY9G0A02979,Anaheim Elementary School District,2019-05-03 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Orange,No,"1001 S. East Street Anaheim, CA 92805",33.822746,-117.8982189
1098,HVIP,1F66F5KY6G0A02504,Montebello Unified School District,2019-06-04 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,Yes,"505 South Greewood Ave Montebello, CA 90640",34.0057867,-118.1139595
1099,HVIP,1F66F5KY8G0A02505,Montebello Unified School District,2019-06-03 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,Yes,"505 South Greewood Ave Montebello, CA 90640",34.0057867,-118.1139595
1100,HVIP,1Z9TA8EA8KR530009,U.S. Postal Service,2019-10-07 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",175000.0,Bay Area,Contra Costa,Yes,"2501 Rydin Road Richmond, CA 94850",37.900314,-122.320046
1101,HVIP,1BABNBUA2KF363631,Fremont Unified School District,2019-10-25 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",230000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1102,HVIP,1F66F5KY3K0A03585,Motiv Power Systems,2019-10-15 00:00:00,"Motiv Power Systems, Inc.",MD Step Van,EV,"19,501 - 26,000",90000.0,Bay Area,San Mateo,No,"330 Hatch Drive Foster City, CA 94404",37.5670323,-122.2751806
1103,HVIP,7JZTG11JXKL000015,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,EV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1104,HVIP,7JZTG11J1KL000016,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,EV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1105,HVIP,7JZTG11J3KL000017,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,EV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1106,HVIP,7JZTG11J5KL000018,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,EV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1107,HVIP,7JZTG11J7KL000019,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,EV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1108,HVIP,1Z9TA8EA5KR530078,"Keeco, LLC",2019-11-01 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"24405 Krameria Ave Moreno Valley, CA 92551",33.8807477,-117.2385038
1109,HVIP,1FDFE4FS3KDC40615,Phoenix Motorcars Leasing LLC,2019-11-20 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1110,HVIP,1FDFE4FS5KDC40583,Phoenix Motorcars Leasing LLC,2019-11-07 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1111,HVIP,1FDFE4FS7KDC39810,Phoenix Motorcars Leasing LLC,2019-11-07 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1112,HVIP,1FDFE4FS2KDC40590,Phoenix Motorcars Leasing LLC,2019-11-19 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1113,HVIP,1Z9TA8EA0KR530084,Defense Logistics Agency,2019-10-30 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,San Joaquin Valley Unified,San Joaquin,Yes,"25600 S. Chrisman Rd Tracy, CA 95304",37.7106927,-121.3979196
1114,HVIP,1F66F5KY4G0A02985,Magnolia School District,2019-05-14 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Orange,Yes,"10850 Berry Ave Anaheim, CA 92804",33.8047639,-117.9710983
1115,HVIP,1F66F5KY2G0A02984,Magnolia School District,2019-06-04 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Orange,Yes,"10850 Berry Ave Anaheim, CA 92804",33.8047639,-117.9710983
1116,HVIP,1F66F5KY9J0A16727,Los Angeles Unified School District,2019-06-07 00:00:00,"Motiv Power Systems, Inc.",School Bus,EV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,Yes,"528 E 15th Street Los Angeles, CA 90015",34.0308459,-118.256683
1117,HVIP,1FDFE4FS7KDC21596,Hilton Irvine,2019-09-16 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,South Coast,Orange,No,"18800 MacArthur Blvd Irvine, CA 92612",33.6746945,-117.860905
1118,HVIP,1FDFE4FS4KDC22155,Hilton Irvine,2019-09-17 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,South Coast,Orange,No,"18800 MacArthur Blvd Irvine, CA 92612",33.6746945,-117.860905
1119,HVIP,1Z9TA8EA9KR530083,San Francisco Bay Railway LLC,2019-11-01 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,Bay Area,San Francisco,No,"100 Cargo Way San Franscisco, CA 94124",37.7410989,-122.3780095
1120,HVIP,1FTRS4XM9KKB08741,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1121,HVIP,1FTRS4XM2KKB08743,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1122,HVIP,1FTRS4XM7KKB08737,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1123,HVIP,1FTRS4XM6KKB08731,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1124,HVIP,1FTRS4XM9KKB08738,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1125,HVIP,1FTRS4XM1KKB08734,"Amazon Logistics, Inc.",2019-11-25 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1126,HVIP,1FTRS4XM4KKB08744,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1127,HVIP,1FTRS4XM0KKB08742,"Amazon Logistics, Inc.",2019-11-26 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1128,HVIP,1BABNBUA0KF363630,Fremont Unified School District,2019-12-04 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",230000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1129,HVIP,1BABNBUA4KF363632,Fremont Unified School District,2019-11-25 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",230000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1130,HVIP,1BABNBUA6KF363633,Fremont Unified School District,2019-11-25 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1131,HVIP,1BABNBUA8KF363634,Fremont Unified School District,2019-12-05 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1132,HVIP,1BABNBUAXKF363635,Fremont Unified School District,2019-12-04 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1133,HVIP,1BABNBUA1KF363636,Fremont Unified School District,2019-11-25 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1134,HVIP,1BABNBUA3KF363637,Fremont Unified School District,2019-12-04 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1135,HVIP,1BABNBUA5KF363638,Fremont Unified School District,2019-12-04 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1136,HVIP,1BABNBUA3KF364660,Exeter Unified School District,2019-11-13 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,San Joaquin Valley Unified,Tulare,No,"1105 Rocky Hills Dr. Exeter, CA 93221",36.2970357,-119.1308441
1137,HVIP,LC06S24A0H1993708,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1138,HVIP,4B9KALA69J2038901,Marin Transit,2019-11-19 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",130000.0,Bay Area,Marin,No,"711 Grand Avenue, Suite 110 San Rafael, CA 94901",37.9693766,-122.519642
1139,HVIP,1Z9TA8EA4KR530010,U.S. Postal Service,2019-11-11 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",175000.0,Bay Area,Contra Costa,Yes,"2501 Rydin Road Richmond, CA 94850",37.900314,-122.320046
1140,HVIP,1Z9TA8EA6KR530011,U.S. Postal Service,2019-11-13 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",175000.0,Bay Area,Contra Costa,Yes,"2501 Rydin Road Richmond, CA 94850",37.900314,-122.320046
1141,HVIP,1Z9TA8EA8KR530012,U.S. Postal Service,2019-11-13 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,Bay Area,Contra Costa,Yes,"2501 Rydin Road Richmond, CA 94850",37.900314,-122.320046
1142,HVIP,LA9TCB750H1LC0012,BYD Energy LLC,2019-09-20 00:00:00,"BYD Motors, Inc.",Refuse Truck,EV,"14,001 - 19,500",80000.0,Antelope Valley,Los Angeles,No,"43851 Division Street Lancaster, CA 93535",34.6790249,-118.1324748
1143,HVIP,1BABNBUA4KF364845,Sonoma Valley Unified School District,2019-12-30 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Sonoma,No,"17850 Railroad Ave. Sonoma, CA 95476",38.3145662,-122.4946687
1144,HVIP,5FYB8FJ03KB072501,Victor Valley Transit Authority,2019-12-15 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1145,HVIP,5FYB8FJ05KB072502,Victor Valley Transit Authority,2019-08-20 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1146,HVIP,5FYB8FJ07KB072503,Victor Valley Transit Authority,2019-08-13 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1147,HVIP,5FYB8FJ09KB072504,Victor Valley Transit Authority,2019-09-23 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1148,HVIP,5FYB8FJ00KB072505,Victor Valley Transit Authority,2019-09-23 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1149,HVIP,5FYB8FJ02KB072506,Victor Valley Transit Authority,2019-09-23 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1150,HVIP,5FYB8FJ04KB072507,Victor Valley Transit Authority,2019-09-23 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",156000.0,Mojave Desert,San Bernardino,No,"17150 Smoke Tree Street Hesperia, CA 92345",34.4247483,-117.2902023
1151,HVIP,1FDFE4FS6KDC30953,Milpitas Unified School District,2019-12-04 00:00:00,Micro Bird,School Bus,EV,"14,001 - 19,500",90000.0,Bay Area,Santa Clara,No,"1331 E. Calaveras Blvd. Milpitas, CA 95035",37.4369027,-121.8828102
1152,HVIP,1BABNBUA7KF365584,Milpitas Unified School District,2019-12-05 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"1331 E. Calaveras Blvd. Milpitas, CA 95035",37.4369027,-121.8828102
1153,HVIP,1BABNBUA9KF365585,Milpitas Unified School District,2019-11-26 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"1331 E. Calaveras Blvd. Milpitas, CA 95035",37.4369027,-121.8828102
1154,HVIP,1BABNBUA0KF365586,Milpitas Unified School District,2019-11-04 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"1331 E. Calaveras Blvd. Milpitas, CA 95035",37.4369027,-121.8828102
1155,HVIP,1BABNBUA2KF365587,Milpitas Unified School District,2019-11-26 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"1331 E. Calaveras Blvd. Milpitas, CA 95035",37.4369027,-121.8828102
1156,HVIP,1Z9TA8EA1KR530093,GSC Logistics,2019-12-23 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,Bay Area,Alameda,No,"555 Maritime Street #512 Oakland, CA 94607",37.8047118,-122.3124958
1157,HVIP,1Z9TA8EA4KR530024,FMC Metals,2019-12-23 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,Los Angeles,Yes,"800 E 62nd Street Los Angeles, CA 90001",33.9828696,-118.2615245
1158,HVIP,1G9CG2CD4KD492021,"Tecolote Transport , LLC",2019-11-26 00:00:00,GreenPower Motor Company,Shuttle Bus,EV,"19,501 - 26,000",90000.0,South Coast,Orange,No,"1000 Elements Way Irvine, CA 92612",33.6694471,-117.8548792
1159,HVIP,2A9SP2228GJ198277,Lynwood Unified School District,2019-09-24 00:00:00,Lion Electric Co. USA,School Bus,EV,"26,001 - 33,000",130000.0,South Coast,Los Angeles,Yes,"11300 Wright Road Lynwood, CA 90262",33.9207882,-118.1798286
1160,HVIP,4B9KSLA69J2038913,Sunline Transit Agency,2018-11-01 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",175000.0,South Coast,Riverside,Yes,"83-255 Highway 111 Indio, CA 92201",33.7146935,-116.2119115
1161,HVIP,4B9KSLA90J2038914,Sunline Transit Agency,2018-11-01 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",175000.0,South Coast,Riverside,Yes,"83-255 Highway 111 Indio, CA 92201",33.7146935,-116.2119115
1162,HVIP,1FDXE4FS9KDC14539,City of Colton,2019-11-19 00:00:00,Phoenix Electric Sales,Other,EV,"14,001 - 19,500",90000.0,South Coast,San Bernardino,Yes,"150 S 10th Street Colton, CA 92324",34.0632756,-117.3216459
1163,HVIP,1FDFE4FS9KDC21597,Parking Concepts Inc.,2019-11-19 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",90000.0,South Coast,San Bernardino,Yes,"525 So. Vineyard Ave Ontario, CA 91761",34.0594526,-117.610679
1164,HVIP,1G9CG2CD4JD492003,Sacramento Regional Transit District,2019-11-25 00:00:00,GreenPower Motor Company,Shuttle Bus,EV,"19,501 - 26,000",90000.0,Sacramento Metropolitan,Sacramento,No,"1323 28th Street Sacramento, CA 95816",38.5695791,-121.4709528
1165,HVIP,2A9SP2226GJ198276,Lynwood Unified School District,2019-09-24 00:00:00,Lion Electric Co. USA,School Bus,EV,"26,001 - 33,000",130000.0,South Coast,Los Angeles,Yes,"11300 Wright Road Lynwood, CA 90262",33.9207882,-118.1798286
1166,HVIP,1G9CG2CDXJD492006,Sacramento Regional Transit District,2019-11-25 00:00:00,GreenPower Motor Company,Shuttle Bus,EV,"19,501 - 26,000",90000.0,Sacramento Metropolitan,Sacramento,No,"1323 28th Street Sacramento, CA 95816",38.5695791,-121.4709528
1167,HVIP,1FDFE4FS5KDC45329,City of Santa Cruz,2019-12-10 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",80000.0,Monterey Bay Unified,Santa Cruz,No,"337 LOCUST ST SANTA CRUZ, CA 95060",36.9742658,-122.0305815
1168,HVIP,LA9TCBD8XJ1LC0006,Waste Resources Inc. Carson Division,2019-10-21 00:00:00,"BYD Motors, Inc.",Refuse Truck,EV,"33,001 and up",165000.0,South Coast,Los Angeles,Yes,"850 East 111th Place Los Angeles, CA 90059",33.9357117,-118.2580071
1169,HVIP,11VM817E4KA000006,"Amazon Logistics, Inc.",2019-11-12 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"20901 KRAMERIA AVE RIVERSIDE, CA 92518",33.8810213,-117.3003577
1170,HVIP,11VM817E6KA000007,"Amazon Logistics, Inc.",2020-01-10 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"20901 KRAMERIA AVE RIVERSIDE, CA 92518",33.8810213,-117.3003577
1171,HVIP,1Z9TA8EA2KR530037,Oakland Maritime Support Services Inc.,2020-01-10 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",175000.0,Bay Area,Alameda,Yes,"10 Burma Road Oakland, CA 94607",37.8216952,-122.3022919
1172,HVIP,1Z9TA8EA2KR530006,"Albertsons Companies, Inc.",2020-01-01 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Orange,No,"200 N Puente Brea, CA 92821",33.9229683,-117.9151289
1173,HVIP,1BABNBUA9KF364663,Exeter Unified School District,2020-01-21 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,San Joaquin Valley Unified,Tulare,No,"1105 Rocky Hills Dr. Exeter, CA 93221",36.2970357,-119.1308441
1174,HVIP,1FTRS4XM7KKB08740,"Amazon Logistics, Inc.",2019-12-18 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1175,HVIP,1FTRS4XM0KKB08739,"Amazon Logistics, Inc.",2020-01-02 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1176,HVIP,1FTRS4XM8KKB08732,"Amazon Logistics, Inc.",2019-12-19 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1177,HVIP,1FTRS4XM3KKB08735,"Amazon Logistics, Inc.",2019-12-18 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1178,HVIP,1FTRS4XM5KKB08736,"Amazon Logistics, Inc.",2019-12-18 00:00:00,Lightning Systems,Cargo Van,EV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1179,HVIP,1Z9TA8EA3KR530094,"United States Cold Storage, Inc. of California",2019-12-30 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",165000.0,San Joaquin Valley Unified,Stanislaus,Yes,"3550 W Canal Drive Turlock, CA 95380",37.500424,-120.8808041
1180,HVIP,1BABNBUA8KF365075,Gateway Unified School District,2020-01-21 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Shasta County,Shasta,No,"4411 Mountain Lakes Blvd. Redding, CA 96003",40.6303522,-122.3874526
1181,HVIP,11VM817E8KA000008,"Amazon Logistics, Inc.",2020-01-22 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"24208 SAN MICHELE RD. MORENO VALLEY, CA 92551",33.8720124,-117.2380732
1182,HVIP,11VM817EXKA000009,"Amazon Logistics, Inc.",2020-01-22 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"24208 SAN MICHELE RD. MORENO VALLEY, CA 92551",33.8720124,-117.2380732
1183,HVIP,1BABNBUA9KF363612,Clovis Unified School District,2020-01-03 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,San Joaquin Valley Unified,Fresno,No,"1450 Herndon Avenue Clovis, CA 93612",36.8369109,-119.6892979
1184,HVIP,5FYB8FJ18KB072860,San Diego MTS,2019-10-31 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",165000.0,San Diego County,San Diego,Yes,"100 16th Street San Diego, CA 92101",32.7068352,-117.1496831
1185,HVIP,5FYB8FJ1XKB072861,San Diego MTS,2019-10-15 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",165000.0,San Diego County,San Diego,Yes,"100 16th Street San Diego, CA 92101",32.7068352,-117.1496831
1186,HVIP,5FYB8FJ11KB072862,San Diego MTS,2019-10-31 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",165000.0,San Diego County,San Diego,Yes,"100 16th Street San Diego, CA 92101",32.7068352,-117.1496831
1187,HVIP,1BABNBUA5KF362067,Clovis Unified School District,2020-01-08 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,San Joaquin Valley Unified,Fresno,No,"1450 Herndon Avenue Clovis, CA 93612",36.8369109,-119.6892979
1188,HVIP,1BABNBUA9KF362069,Rescue Union School District,2020-01-14 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,El Dorado County,El Dorado,No,"2390 Bass Lake Rd. Rescue, CA 95672",38.6961837,-121.0079668
1189,HVIP,1Z9TA8EA6JR530041,"Azevtec, Inc.",2019-12-21 00:00:00,Orange EV,Terminal Tractor,EV,"33,001 and up",160000.0,Bay Area,Alameda,No,"333 Maritime St Oakland, CA 94607",37.802213,-122.308362
1190,HVIP,5FYB8FJ13KB072863,San Diego MTS,2019-10-31 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",165000.0,San Diego County,San Diego,Yes,"100 16th Street San Diego, CA 92101",32.7068352,-117.1496831
1191,HVIP,1BABNBUA6KF365074,Gateway Unified School District,2020-02-07 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Shasta County,Shasta,No,"4411 Mountain Lakes Blvd. Redding, CA 96003",40.6303522,-122.3874526
1192,HVIP,4B9KSLA68H2038506,Antelope Valley Transit Authority,2018-06-11 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",176000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
