,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
1212,HVIP,1FDFE4FS0KDC22221,Community Bridges,2019-07-15 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",100000.0,Monterey Bay Unified,Santa Cruz,Yes,"519 Main Street Watsonville, CA 95076",36.9118344,-121.7589188
1213,HVIP,1FDFE4FSXJDC29920,Phoenix Motorcars Leasing LLC,2019-07-29 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",90000.0,South Coast,Los Angeles,Yes,"9800 S La Cienega Blvd Inglewood, CA 90301",33.9472167,-118.3695242
1214,HVIP,1FDFE4FSXKDC12360,City of Redlands,2019-07-23 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",90000.0,South Coast,San Bernardino,Yes,"111 W Lugonia Ave Redlands, CA 92374",34.0693666,-117.1840743
1215,HVIP,1FDFE4FS7KDC15068,Phoenix Motorcars Leasing LLC,2019-07-02 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"865 S. Figueroa St Suite 3320 Los Angeles, CA 90017",34.046886,-118.2629863
1216,HVIP,1FDFE4FS3KDC15083,Phoenix Motorcars Leasing LLC,2019-07-02 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"865 S. Figueroa St Suite 3320 Los Angeles, CA 90017",34.046886,-118.2629863
1217,HVIP,1FDFE4FS7KDC15085,Phoenix Motorcars Leasing LLC,2019-07-20 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"865 S. Figueroa St Suite 3320 Los Angeles, CA 90017",34.046886,-118.2629863
1218,HVIP,1Z9TA8EA7KR530048,YRC Inc.,2019-08-23 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"18298 Slover Avenue Bloomington, CA 92316",34.0654062,-117.404886
1219,HVIP,1Z9TA8EA9KR530049,YRC Inc.,2019-08-23 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"18298 Slover Avenue Bloomington, CA 92316",34.0654062,-117.404886
1220,HVIP,1Z9TA8EA5KR530050,YRC Inc.,2019-08-23 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"18298 Slover Avenue Bloomington, CA 92316",34.0654062,-117.404886
1221,HVIP,1Z9TA8EA9KR530052,YRC Inc.,2019-09-06 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"18298 Slover Avenue Bloomington, CA 92316",34.0654062,-117.404886
1222,HVIP,15GGD2810K3192218,Big Blue Bus,2019-07-26 00:00:00,GILLIG LLC,Transit Bus,ZEV,"33,001 and up",150000.0,South Coast,Los Angeles,No,"1660 SEVENTH STREET SANTA MONICA, CA 90401",34.0144388,-118.4877694
1223,HVIP,1Z9TA8EA7KR530051,YRC Inc.,2019-09-25 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"18298 Slover Avenue Bloomington, CA 92316",34.0654062,-117.404886
1224,HVIP,2A9CP2115KJ198341,Cajon Valley Union School District,2019-07-25 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",220000.0,San Diego County,San Diego,No,"721 E. Park Avenue El Cajon, CA 92020",32.7978408,-116.9535039
1225,HVIP,2A9CP2117KJ198342,Cajon Valley Union School District,2019-07-25 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",220000.0,San Diego County,San Diego,No,"721 E. Park Avenue El Cajon, CA 92020",32.7978408,-116.9535039
1226,HVIP,2A9CP2119KJ198343,Cajon Valley Union School District,2019-07-25 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",220000.0,San Diego County,San Diego,No,"721 E. Park Avenue El Cajon, CA 92020",32.7978408,-116.9535039
1227,HVIP,2A9CP2110KJ198344,Cajon Valley Union School District,2019-07-25 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",220000.0,San Diego County,San Diego,No,"721 E. Park Avenue El Cajon, CA 92020",32.7978408,-116.9535039
1228,HVIP,2A9CP2112KJ198345,Cajon Valley Union School District,2019-07-30 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",220000.0,San Diego County,San Diego,No,"721 E. Park Avenue El Cajon, CA 92020",32.7978408,-116.9535039
1229,HVIP,1FDFE4FS5KDC15070,The City of Westminster,2019-08-12 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",90000.0,South Coast,Orange,Yes,"14381 Olive Street Westminster, CA 92683",33.7534688,-118.0009049
1230,HVIP,1Z9TA8EA9KR530035,Dependable Highway Express,2019-10-07 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",175000.0,South Coast,San Bernardino,Yes,"1351 S Campus Ave Ontario, CA 91761",34.0494503,-117.6412383
1231,HVIP,1Z9TA8EA0KR530036,Dependable Highway Express,2019-10-07 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",175000.0,South Coast,San Bernardino,Yes,"1351 S Campus Ave Ontario, CA 91761",34.0494503,-117.6412383
1232,HVIP,1F66F5DY3J0A00262,UCLA Fleet & Transit Services,2019-10-03 00:00:00,"Motiv Power Systems, Inc.",Other,ZEV,"19,501 - 26,000",90000.0,South Coast,Los Angeles,No,"741 Charles E. Young Drive S. Los Angeles, CA 90095",34.0674654,-118.4472296
1233,HVIP,54DKFS160JSG00791,Zeem Solutions,2019-08-09 00:00:00,Lightning Systems,MD Truck,ZEV,"19,501 - 26,000",100000.0,South Coast,Los Angeles,Yes,"22301 S. Western Ave Suite 107 Torrance, CA 90501",33.8238915,-118.3095735
1234,HVIP,54DKFS160JSG01547,Zeem Solutions,2019-08-12 00:00:00,Lightning Systems,MD Truck,ZEV,"19,501 - 26,000",100000.0,Sacramento Metropolitan,Sacramento,Yes,"8290 Alpine Avenue Sacremento, CA 95862",38.534262,-121.401271
1235,HVIP,LC06K34E6H1000009,Santa Catalina Island Company,2018-09-15 00:00:00,"BYD Motors, Inc.",Coach,ZEV,"14,001 - 19,500",96000.0,South Coast,Los Angeles,No,"150 Metropole Avalon, CA 90704",33.3437331,-118.3271452
1236,HVIP,LC06K34E2H1000010,Santa Catalina Island Company,2017-12-31 00:00:00,"BYD Motors, Inc.",Coach,ZEV,"14,001 - 19,500",96000.0,South Coast,Los Angeles,No,"150 Metropole Avalon, CA 90704",33.3437331,-118.3271452
1237,HVIP,LC06K34E4H1000011,Santa Catalina Island Company,2018-03-30 00:00:00,"BYD Motors, Inc.",Coach,ZEV,"14,001 - 19,500",96000.0,South Coast,Los Angeles,No,"150 Metropole Avalon, CA 90704",33.3437331,-118.3271452
1238,HVIP,1BABNBUA5KF364661,Exeter Unified School District,2019-09-25 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",220000.0,San Joaquin Valley Unified,Tulare,No,"1105 Rocky Hills Dr. Exeter, CA 93221",36.2970357,-119.1308441
1239,HVIP,1BABNBUA7KF364662,Exeter Unified School District,2019-09-25 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",220000.0,San Joaquin Valley Unified,Tulare,No,"1105 Rocky Hills Dr. Exeter, CA 93221",36.2970357,-119.1308441
1240,HVIP,1BABNBUA9KF362055,Pittsburg Unified School District,2019-10-08 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",235000.0,Bay Area,Contra Costa,Yes,"3200 Loveridge Rd. Pittsburg, CA 94565",38.0051199,-121.8727161
1241,HVIP,1G9CG2CD3KD492012,Green Commuter,2019-10-02 00:00:00,GreenPower Motor Company,Shuttle Bus,ZEV,"19,501 - 26,000",110000.0,South Coast,Los Angeles,Yes,"661 Imperial St. Los Angeles, CA 90021",34.036128,-118.231784
1242,HVIP,1G9CG2CD5KD492013,Green Commuter,2019-10-02 00:00:00,GreenPower Motor Company,Shuttle Bus,ZEV,"19,501 - 26,000",110000.0,South Coast,Los Angeles,Yes,"2000 N Stadium Way Los Angeles, CA 90026",34.0757094,-118.2481853
1243,HVIP,1G9CG2CD7KD492014,Green Commuter,2019-10-03 00:00:00,GreenPower Motor Company,Shuttle Bus,ZEV,"19,501 - 26,000",110000.0,South Coast,Los Angeles,Yes,"2000 N Stadium Way Los Angeles, CA 90026",34.0757094,-118.2481853
1244,HVIP,2A9CP2127KJ198303,Washington Unified School District,2019-06-19 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",235000.0,Yolo/Solano,Yolo,Yes,"1706 Grande Vista Ave West Sacramento, CA 95691",38.571151,-121.5359008
1245,HVIP,2A9CP2126KJ198308,Washington Unified School District,2019-06-19 00:00:00,Lion Electric Co. USA,School Bus,ZEV,"33,001 and up",235000.0,Yolo/Solano,Yolo,Yes,"1706 Grande Vista Ave West Sacramento, CA 95691",38.571151,-121.5359008
1246,HVIP,7JZTG11J6KL000030,Redding Area Bus Authority,2019-10-01 00:00:00,Proterra,Transit Bus,ZEV,"33,001 and up",120000.0,Shasta County,Shasta,No,"777 Cypress Ave Redding, CA 96001",40.5731946,-122.3815399
1247,HVIP,11VM817E9KA000003,"Penske Truck Leasing Co., L.P.",2019-10-07 00:00:00,Kalmar Ottawa,Terminal Tractor,ZEV,"33,001 and up",150000.0,South Coast,Orange,No,"1625 S. STATE COLLEGE BLVD ANAHEIM, CA 92806",33.8075394,-117.8902504
1248,HVIP,1BABNBUA0KF364843,Sonoma Valley Unified School District,2019-09-24 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",220000.0,Bay Area,Sonoma,No,"17850 Railroad Ave. Sonoma, CA 95476",38.3145662,-122.4946687
1249,HVIP,1BABNBUA2KF364844,Sonoma Valley Unified School District,2019-09-24 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",220000.0,Bay Area,Sonoma,No,"17850 Railroad Ave. Sonoma, CA 95476",38.3145662,-122.4946687
1250,HVIP,1F66F5KYXG0A02506,Covina Valley Unified School District,2019-07-03 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,No,"519 E Badillo Street Covina, CA 91723",34.0865696,-117.8805197
1251,HVIP,1F66F5KY1G0A02507,Anaheim Union High School District,2019-05-14 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,Yes,"501 Crescent Way Anaheim, CA 92803",33.8377201,-117.948698
1252,HVIP,1F66F5KY3G0A02508,Anaheim Union High School District,2019-05-14 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,Yes,"501 Crescent Way Anaheim, CA 92803",33.8377201,-117.948698
1253,HVIP,1F66F5KY5G0A02980,Savanna School District,2019-07-15 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,No,"1330 South Knott Ave Anaheim, CA 92804",33.8137582,-118.0094402
1254,HVIP,1F66F5KY7G0A02981,Savanna School District,2019-07-15 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,No,"1330 South Knott Ave Anaheim, CA 92804",33.8137582,-118.0094402
1255,HVIP,1F66F5KY9G0A02982,Coachella Valley Unified School District,2019-05-09 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Riverside,No,"55557 Campus Road Thermal, CA 92274",33.6451929,-116.1999147
1256,HVIP,1F66F5KY0G0A02983,Coachella Valley Unified School District,2019-07-03 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Riverside,No,"55557 Campus Road Thermal, CA 92274",33.6451929,-116.1999147
1257,HVIP,LC06S24A2H1993712,Stanford University Parking & Transportation Services,2019-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1258,HVIP,LC06S24A0H1993711,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1259,HVIP,LC06S24A3H1000120,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1260,HVIP,LC06S24A1H1994477,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1261,HVIP,LC06S24A6H1993714,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1262,HVIP,LC06S24A8H1993715,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1263,HVIP,LC06S24A2H1993709,Stanford University Parking & Transportation Services,2019-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1264,HVIP,LC06S24A4H1993713,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1265,HVIP,LC06S24AXH1994476,Stanford University Parking & Transportation Services,2018-05-29 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1266,HVIP,LC06S24A3H1994478,Stanford University Parking & Transportation Services,2018-06-21 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1267,HVIP,LC06S24A9H1993707,Stanford University Parking & Transportation Services,2019-06-21 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1268,HVIP,LC06S24A3H1000118,Stanford University Parking & Transportation Services,2018-10-18 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1269,HVIP,LC06S24A1H1000121,Stanford University Parking & Transportation Services,2018-10-17 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1270,HVIP,LC06S24A3H1000119,Stanford University Parking & Transportation Services,2018-06-21 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",156000.0,Bay Area,Santa Clara,No,"3145 Porter Drive Palo Alto, CA 94304",37.4089203,-122.1509212
1271,HVIP,4B9KDLA11H2038154,"University of California, San Francisco",2017-11-08 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",101000.0,Bay Area,San Francisco,No,"1625 Owens Street San Francisco, CA 94143",37.7682654,-122.3938649
1272,HVIP,4B9KDLA1XH2038153,"University of California, San Francisco",2017-11-08 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",101000.0,Bay Area,San Francisco,No,"1625 Owens Street San Francisco, CA 94143",37.7682654,-122.3938649
1273,HVIP,4B9KSLA62J2038915,Sunline Transit Agency,2019-02-28 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",175000.0,South Coast,Riverside,Yes,"83-255 Highway 111 Indio, CA 92201",33.7146935,-116.2119115
1274,HVIP,4B9KSLA64J2038916,Sunline Transit Agency,2019-02-28 00:00:00,"BYD Motors, Inc.",Transit Bus,ZEV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"83-255 Highway 111 Indio, CA 92201",33.7146935,-116.2119115
1275,HVIP,1Z9TA8EA7KR530017,Wyse Logistics Inc.,2019-11-10 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",175000.0,Bay Area,Alameda,Yes,"1301 24th Street Oakland, CA 94607",37.8179311,-122.2870408
1276,HVIP,1Z9TA8EA4KR530055,"Antonini Freight Express, Inc.",2019-11-01 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",145850.0,Feather River,Sutter,No,"1258 O'Banion Road Yuba City, CA 95993",39.02462,-121.633422
1277,HVIP,1Z9TA8EA3KR530077,FedEx Ground,2019-11-01 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,San Bernardino,Yes,"330 West Resource Drive Bloomington, CA 92316",34.0406264,-117.3755291
1278,HVIP,1FTRS4XM6KKB08745,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1279,HVIP,1FTRS4XMXKKB08733,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1280,HVIP,1F66F5KY7G0A02978,Anaheim Elementary School District,2019-06-14 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,No,"1001 S. East Street Anaheim, CA 92805",33.822746,-117.8982189
1281,HVIP,1F66F5KY9G0A02979,Anaheim Elementary School District,2019-05-03 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,No,"1001 S. East Street Anaheim, CA 92805",33.822746,-117.8982189
1282,HVIP,1F66F5KY6G0A02504,Montebello Unified School District,2019-06-04 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,Yes,"505 South Greewood Ave Montebello, CA 90640",34.0057867,-118.1139595
1283,HVIP,1F66F5KY8G0A02505,Montebello Unified School District,2019-06-03 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,Yes,"505 South Greewood Ave Montebello, CA 90640",34.0057867,-118.1139595
1284,HVIP,1Z9TA8EA8KR530009,U.S. Postal Service,2019-10-07 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",175000.0,Bay Area,Contra Costa,Yes,"2501 Rydin Road Richmond, CA 94850",37.900314,-122.320046
1285,HVIP,1BABNBUA2KF363631,Fremont Unified School District,2019-10-25 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",230000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1286,HVIP,1F66F5KY3K0A03585,Motiv Power Systems,2019-10-15 00:00:00,"Motiv Power Systems, Inc.",MD Step Van,ZEV,"19,501 - 26,000",90000.0,Bay Area,San Mateo,No,"330 Hatch Drive Foster City, CA 94404",37.5670323,-122.2751806
1287,HVIP,7JZTG11JXKL000015,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,ZEV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1288,HVIP,7JZTG11J1KL000016,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,ZEV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1289,HVIP,7JZTG11J3KL000017,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,ZEV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1290,HVIP,7JZTG11J5KL000018,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,ZEV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1291,HVIP,7JZTG11J7KL000019,Sacramento County Department of Airports,2019-07-01 00:00:00,Proterra,Transit Bus,ZEV,"33,001 and up",120000.0,Sacramento Metropolitan,Sacramento,No,"6730 Aviation Drive Sacramento, CA 95837",38.6882329,-121.582781
1292,HVIP,1Z9TA8EA5KR530078,"Keeco, LLC",2019-11-01 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,South Coast,Riverside,Yes,"24405 Krameria Ave Moreno Valley, CA 92551",33.8807477,-117.2385038
1293,HVIP,1FDFE4FS3KDC40615,Phoenix Motorcars Leasing LLC,2019-11-20 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1294,HVIP,1FDFE4FS5KDC40583,Phoenix Motorcars Leasing LLC,2019-11-07 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1295,HVIP,1FDFE4FS7KDC39810,Phoenix Motorcars Leasing LLC,2019-11-07 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1296,HVIP,1FDFE4FS2KDC40590,Phoenix Motorcars Leasing LLC,2019-11-19 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Los Angeles,No,"4800 Oak Grove Drive M/S 241-104 Pasadena, CA 91109",34.2013081,-118.1713944
1297,HVIP,1Z9TA8EA0KR530084,Defense Logistics Agency,2019-10-30 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,San Joaquin Valley Unified,San Joaquin,Yes,"25600 S. Chrisman Rd Tracy, CA 95304",37.7106927,-121.3979196
1298,HVIP,1F66F5KY4G0A02985,Magnolia School District,2019-05-14 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,Yes,"10850 Berry Ave Anaheim, CA 92804",33.8047639,-117.9710983
1299,HVIP,1F66F5KY2G0A02984,Magnolia School District,2019-06-04 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Orange,Yes,"10850 Berry Ave Anaheim, CA 92804",33.8047639,-117.9710983
1300,HVIP,1F66F5KY9J0A16727,Los Angeles Unified School District,2019-06-07 00:00:00,"Motiv Power Systems, Inc.",School Bus,ZEV,"19,501 - 26,000",120000.0,South Coast,Los Angeles,Yes,"528 E 15th Street Los Angeles, CA 90015",34.0308459,-118.256683
1301,HVIP,1FDFE4FS7KDC21596,Hilton Irvine,2019-09-16 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Orange,No,"18800 MacArthur Blvd Irvine, CA 92612",33.6746945,-117.860905
1302,HVIP,1FDFE4FS4KDC22155,Hilton Irvine,2019-09-17 00:00:00,Phoenix Electric Sales,Shuttle Bus,ZEV,"14,001 - 19,500",80000.0,South Coast,Orange,No,"18800 MacArthur Blvd Irvine, CA 92612",33.6746945,-117.860905
1303,HVIP,1Z9TA8EA9KR530083,San Francisco Bay Railway LLC,2019-11-01 00:00:00,Orange EV,Terminal Tractor,ZEV,"33,001 and up",165000.0,Bay Area,San Francisco,No,"100 Cargo Way San Franscisco, CA 94124",37.7410989,-122.3780095
1304,HVIP,1FTRS4XM9KKB08741,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1305,HVIP,1FTRS4XM2KKB08743,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1306,HVIP,1FTRS4XM7KKB08737,"Amazon Logistics, Inc.",2019-10-23 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1307,HVIP,1FTRS4XM6KKB08731,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1308,HVIP,1FTRS4XM9KKB08738,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1309,HVIP,1FTRS4XM1KKB08734,"Amazon Logistics, Inc.",2019-11-25 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Bay Marina Dr National City, CA 91950",32.6599497,-117.1123195
1310,HVIP,1FTRS4XM4KKB08744,"Amazon Logistics, Inc.",2019-11-15 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1311,HVIP,1FTRS4XM0KKB08742,"Amazon Logistics, Inc.",2019-11-26 00:00:00,Lightning Systems,Cargo Van,ZEV,"10,001 - 14,000",55000.0,San Diego County,San Diego,Yes,"901 Marina Bay Drive National City, CA 91950",32.6599497,-117.1123195
1312,HVIP,1BABNBUA0KF363630,Fremont Unified School District,2019-12-04 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",230000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1313,HVIP,1BABNBUA4KF363632,Fremont Unified School District,2019-11-25 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",230000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
1314,HVIP,1BABNBUA6KF363633,Fremont Unified School District,2019-11-25 00:00:00,Blue Bird,School Bus,ZEV,"33,001 and up",220000.0,Bay Area,Alameda,No,"4210 Technology Dr. Fremont, CA 94538",37.5079221,-121.9545989
